msd_id,midi_path,title,artist,genre,mood,tempo,energy,score
TRZPDOT128EF35D1D5,data/raw/lmd_matched/Z/P/D/TRZPDOT128EF35D1D5/6628d77b3d7c61f89391c8ced7256d87.mid,Silence,F5,ELECTRONIC,DARK,150.0,0.0,0.6509
TRLVRUV12903CF1F41,data/raw/lmd_matched/L/V/R/TRLVRUV12903CF1F41/de2a8557a7e889ca2221bab18876d7f2.mid,Crystal Gazing,Moonspell,ROCK,SAD,140.1,0.0,0.6896
TRDYZPO128F92C3BB1,data/raw/lmd_matched/D/Y/Z/TRDYZPO128F92C3BB1/51f880f1e4c9e536142c0372d9549588.mid,The Knife: Heartbeats (Rex The Dog Remix),Rex The Dog,CLASSICAL,HAPPY,156.0,0.0,0.7456
TRGHINQ128F92FEDEA,data/raw/lmd_matched/G/H/I/TRGHINQ128F92FEDEA/fe3d9b242affe66b264f7d673a2e5cfe.mid,Forse,Pupo,LATIN,HAPPY,140.0,0.0,0.682
TROSPHR128F428EBC0,data/raw/lmd_matched/O/S/P/TROSPHR128F428EBC0/31d05e5ed9437d5d514f39c83facdd90.mid,Waltz_ Op. 39/No. 15_ in A-Flat,Van Cliburn,CLASSICAL,RELAXED,55.8,0.0,0.6375
TRIICAW128F4271A27,data/raw/lmd_matched/I/I/C/TRIICAW128F4271A27/26287cd62a03d0227075a4179f4ae4b1.mid,Eres Toda Mi Ilusion,Gary Hobbs,JAZZ,RELAXED,106.7,0.0,0.7365
TRNGAWE128F933DD70,data/raw/lmd_matched/P/V/X/TRPVXQH12903CBA88F/6f94de75238629ed4a4c24184b250aaa.mid,Speaker Bunny,DJ  Reset,JAZZ,RELAXED,120.1,0.0,0.7502
TRKPLML128F92C92BD,data/raw/lmd_matched/K/P/L/TRKPLML128F92C92BD/5cb14bd50d360776831ec0bc153b00d8.mid,I Dreamed A Dream,Richard Clayderman,JAZZ,HAPPY,128.7,0.0,0.7311
TRGZYUD128F9316BBA,data/raw/lmd_matched/H/C/G/TRHCGLW12903CA4A0F/4787f00399442bdcd79f5fd103a9b26b.mid,Spore War,Winifred Phillips,CLASSICAL,TENSE,93.4,0.0,0.747
TRMQUSZ12903CF7D32,data/raw/lmd_matched/M/Q/U/TRMQUSZ12903CF7D32/197d6f27003b8567579ef909c269820f.mid,Ready For Love,Bad Company,ROCK,SAD,121.3,0.0,0.7236
TRGWBNW128F42AE0B9,data/raw/lmd_matched/G/W/B/TRGWBNW128F42AE0B9/4e07e9c554030659563c56598d0e6236.mid,Drop The Pressure,Mylo,JAZZ,HAPPY,86.0,0.0,0.7279
TRQOZUO128F42245B9,data/raw/lmd_matched/V/J/H/TRVJHWI128F1480E91/d94a25edc9a376ca3848baed4d87e7ce.mid,Points Of Authority/99 Problems/One Step Closer (Explicit Version),Jay-Z/ Linkin Park,ROCK,DARK,95.0,0.0,0.7376
TRLUQZL128F9319F51,data/raw/lmd_matched/L/U/Q/TRLUQZL128F9319F51/b3595ef1a4f5ecda6c9b049aa43d78fd.mid,Sombreros et Mantilles,Aimable,JAZZ,HAPPY,135.0,0.0,0.7515
TRHJCSZ128F931CBDC,data/raw/lmd_matched/H/J/C/TRHJCSZ128F931CBDC/01c9f12571ab2c2a8ce1625df32d59df.mid,Nights in white satin,Paul Webster,ELECTRONIC,HAPPY,164.8,0.0,0.7463
TRURGTZ12903CDF928,data/raw/lmd_matched/P/E/I/TRPEINB12903CF3DEF/b4c59db23c7a9f0e9503a906e8e8e209.mid,Clarity,Syna,ELECTRONIC,HAPPY,130.0,0.0,0.746
TRTSFQM128F427B348,data/raw/lmd_matched/K/Y/V/TRKYVQC128F427C803/787accb3355df96d6c22ef4fec6ef157.mid,"Waltz No. 1 Op. 18 ""Grande Valse Brillante"" in E Flat",Sergey Rachmaninov,CLASSICAL,RELAXED,110.5,0.0,0.7218
TRMNUMV128F9309359,data/raw/lmd_matched/G/Q/Q/TRGQQFZ128F9348CC2/de31cd42c8ea7bc82202796ddcf3db87.mid,Y Voy A Ser Feliz,Marisela,LATIN,HAPPY,133.3,0.0,0.7096
TRLMULZ128F428C3C7,data/raw/lmd_matched/B/H/Y/TRBHYML128F4285015/7d960304ecc11c27939d472343a56af3.mid,Mosquito,Loco Loco,ELECTRONIC,HAPPY,125.2,0.0,0.7616
TRLQJGD128F932E309,data/raw/lmd_matched/L/Q/J/TRLQJGD128F932E309/81d2a5b9ac909c9662419ad802f583f4.mid,Laudate Dominum,Katherine Jenkins,CLASSICAL,SAD,28.4,0.0,0.7299
TRUISQB128F4234D7B,data/raw/lmd_matched/U/I/S/TRUISQB128F4234D7B/312d95a84cd1c0ffb4894d4e1d85b7b6.mid,Ojos negros,Ricardo Montaner,LATIN,HAPPY,137.7,0.0,0.7349
TRLCLVR128F146EC57,data/raw/lmd_matched/L/C/L/TRLCLVR128F146EC57/17e701c59fe62be97e1f4c2aa383cfaa.mid,It's Beginning To Get To Me,Snow Patrol,POP,SAD,138.0,0.0,0.6481
TRQSAUP128F42886F0,data/raw/lmd_matched/O/A/G/TROAGYH128F4278037/0e9db6f3b59d69cb4d47ebc8ac2eed68.mid,Vivir sin aire ( En Vivo ),Maná,LATIN,SAD,88.2,0.0,0.7897
TRHOSAQ128F424525B,data/raw/lmd_matched/H/O/S/TRHOSAQ128F424525B/055559dcdbc2ac4a6ed086c44bb2ecf0.mid,Lookooshere,Kreon & Lemos,ELECTRONIC,HAPPY,125.0,0.0,0.7262
TRRUSQY128F429B28A,data/raw/lmd_matched/S/E/L/TRSELEA128F147C361/658f6cd900792627056633df253f6728.mid,Peaceful Journeys,Current,ELECTRONIC,TENSE,137.0,0.0,0.695
TRFOXGH128F42777E7,data/raw/lmd_matched/F/O/X/TRFOXGH128F42777E7/12f14064fe51da6e599253de1070b8a7.mid,She Doesn't See Me,a1,POP,HAPPY,77.6,0.0,0.7412
TRQVRXR128F42806DE,data/raw/lmd_matched/Q/V/R/TRQVRXR128F42806DE/5397344e1b13f16c9992ebc7b0b3c9d1.mid,Goldberg Variations_ BWV 988/Variation 4 a 1 Clav.,Murray Perahia,CLASSICAL,TENSE,88.7,0.0,0.7147
TRDZQAB128F92E5957,data/raw/lmd_matched/S/X/B/TRSXBCR128F92F0E0C/bb5b3306a54e20dd5ad44b15d45b6b79.mid,Methamphetamine,Son Volt,JAZZ,SAD,152.3,0.0,0.7475
TRHTJCD128F4269972,data/raw/lmd_matched/P/I/Z/TRPIZVA128F93397EC/1df25d25e255699ed6e63d0bce974312.mid,Tha Way It Iz,Big Shug,ROCK,RELAXED,90.0,0.0,0.7144
TRMJOBO128F932D580,data/raw/lmd_matched/E/Z/Z/TREZZES128F92E7225/0873fed5e0cc1e2b18eb7f8a6338cc74.mid,Surf City,Jan and Dean,POP,TENSE,147.8,0.0,0.7335
TRHNWDW128F92E2C71,data/raw/lmd_matched/H/P/H/TRHPHEW128F92E2C63/af5ebd20da95f34d12297397dd722bc5.mid,Cave [Instrumental Remix],Muse,JAZZ,SAD,120.9,0.0,0.7637
TRVMDKY128F428011D,data/raw/lmd_matched/V/M/D/TRVMDKY128F428011D/36fbc52af739c9dee4c8346e81e34aed.mid,Nyt alun uuden nään,Seija Simola,JAZZ,HAPPY,173.3,0.0,0.6815
TRVTEGX128F92F7C88,data/raw/lmd_matched/V/T/E/TRVTEGX128F92F7C88/6f1b23d506a2fe72b6bd2c1e439f6f06.mid,One Vision (Live In Ukraine),Queen + Paul Rodgers,POP,HAPPY,122.8,0.0,0.7394
TRLVNQZ128F4278344,data/raw/lmd_matched/L/V/N/TRLVNQZ128F4278344/9001cf059cf7e4ba3a230cf74a246e93.mid,She Bangs,Ricky Martin,LATIN,HAPPY,143.9,0.0,0.9013
TRKUYWG12903CC482C,data/raw/lmd_matched/V/U/C/TRVUCSW12903CF536D/54c292b06bcda215193f7cb501f9d080.mid,Theme From The Endless Summer (Album Version),Gary Hoey,ROCK,DARK,117.5,0.0,0.7403
TRUDWXC128F1498A1F,data/raw/lmd_matched/P/I/V/TRPIVJN128EF34325A/f1862487d1613c6d5ff7a087de118b1f.mid,Águas De Março,Antonio Carlos Jobim / Elis Regina,LATIN,RELAXED,143.5,0.0,0.7136
TROPHDL128EF33EFE8,data/raw/lmd_matched/O/P/H/TROPHDL128EF33EFE8/980b89630b78a7643e607a518e7e1140.mid,Can Love Survive,Pink Turns Blue,ELECTRONIC,HAPPY,120.0,0.0,0.7413
TRWWYGJ128F932BE82,data/raw/lmd_matched/W/W/Y/TRWWYGJ128F932BE82/403b5229a094859bcb49e92d81d4d38a.mid,Underneath It All,Kidz Bop Kids,POP,HAPPY,138.3,0.0,0.6711
TRVTYVI128F146356B,data/raw/lmd_matched/V/T/Y/TRVTYVI128F146356B/d984906641607805437bb6ad5d0631b4.mid,Moonlight Sonata,Myleene Klass,CLASSICAL,TENSE,96.0,0.0,0.7326
TRRTAHJ128F42646CA,data/raw/lmd_matched/F/G/F/TRFGFUP128F92F9B77/ffa8a900a615589d609d95369ba06739.mid,Reinspikka Instrumental,Tungtvann,JAZZ,HAPPY,95.7,0.0,0.6576
TRTSIMQ128F1489A0D,data/raw/lmd_matched/T/S/I/TRTSIMQ128F1489A0D/77a414ca8a3e3b23f3318f39bbccb7f9.mid,White Christmas,Richard Clayderman,JAZZ,HAPPY,112.9,0.0,0.7439
TRSJCUL128F92C6A27,data/raw/lmd_matched/S/J/C/TRSJCUL128F92C6A27/8093c723ea3b807ec38db6b3f4314889.mid,Edvard Grieg: Ich liebe dich,Budapest Strings,CLASSICAL,HAPPY,49.9,0.0,0.6694
TRURIYK12903CAA8F0,data/raw/lmd_matched/P/X/W/TRPXWYU128F14539DA/aebc9481e8673cb5f712d0cab73f9bc4.mid,Boulevard Of Broken Dreams [feat. Green Day & The Cast Of American Idiot] (Album Version),Green Day,POP,HAPPY,165.9,0.0,0.7098
TRATSOB128F429F646,data/raw/lmd_matched/O/I/Z/TROIZQV12903CE170E/7b5dfb945eba540c88e8723d9298e884.mid,Dance Of The Sugar Plum Fairies from The Nutcracker,The Rainbow Orchestra,JAZZ,HAPPY,105.2,0.0,0.6384
TRLHZMS128F426A803,data/raw/lmd_matched/L/H/Z/TRLHZMS128F426A803/ac742c2bfb300c65732f633bac2c844c.mid,Vuelo,Ricky Martin,LATIN,HAPPY,78.0,0.0,0.7438
TRXEYHT128F92C3233,data/raw/lmd_matched/P/V/W/TRPVWRD12903C9647E/71b45173406cc7a8d13c2d414c5dcd5f.mid,Stay The Same,Joey McIntyre,JAZZ,SAD,130.1,0.0,0.7323
TRDUMQM12903CB2775,data/raw/lmd_matched/S/D/U/TRSDUTB128F428E7A0/844485045016d70f65fce12de15d26f8.mid,Con La Casa En Orden,Guasones,LATIN,RELAXED,135.8,0.0,0.7041
TRRUTPF128F146C9F1,data/raw/lmd_matched/P/Z/A/TRPZATM128F429F818/d8c0abeac2e9b6e8cf2979a2986f1635.mid,Colours,The Frank And Walters,ELECTRONIC,SAD,111.1,0.0,0.725
TRBWPFL128F9315141,data/raw/lmd_matched/P/Y/S/TRPYSIO12903CA6F7F/b05ed888cc96ef0a81ae6e05ee807d9f.mid,Lucite,Headnodic,JAZZ,RELAXED,96.8,0.0,0.746
TRQDCLX128F9310D95,data/raw/lmd_matched/E/C/G/TRECGZI12903CF265E/608e2610998e01d7dabba358756137cc.mid,Deck Chair,Steve Birch Feat. Marcie,ELECTRONIC,RELAXED,136.0,0.0,0.7915
TREBYAX128F4269494,data/raw/lmd_matched/E/B/Y/TREBYAX128F4269494/5705de8ae9505deb8172c71cf3e0c268.mid,Jealousy,Mariano Yanani,ROCK,TENSE,161.7,0.0,0.7051
TRIFNXT128F4274A8C,data/raw/lmd_matched/I/F/N/TRIFNXT128F4274A8C/43a1ef07074361dc4572472068f81711.mid,I Won't Back Down,Tom Petty,POP,SAD,114.0,0.0,0.6831
TRLPMQL12903D0672C,data/raw/lmd_matched/L/P/M/TRLPMQL12903D0672C/6ac280436af259d0572e924ef0b045c5.mid,Impromtu No. 2 in A-Flat Major_ Op. 142,Sviatoslav Richter_ Franz Schubert,CLASSICAL,RELAXED,134.1,0.0,0.6142
TRVUZOG128F930659E,data/raw/lmd_matched/V/U/Z/TRVUZOG128F930659E/d0c1a0b56322221e2822eb3cd1742d91.mid,Roll Over Beethoven,Final Cut,ELECTRONIC,DARK,162.0,0.0,0.7288
TRUSXCW12903CA014C,data/raw/lmd_matched/P/P/H/TRPPHMK128F9338985/8ce1431d2c0c3d3642b31a283cc26ac4.mid,Blowjob Part 3 - Rattlesnake Mix,Finegrind & Benson,ELECTRONIC,DARK,132.0,0.0,0.7483
TRNNJMJ128F4278CA1,data/raw/lmd_matched/N/N/J/TRNNJMJ128F4278CA1/950cde1e401e67d3226b9241be4c91a8.mid,I Will,Billy Ray Cyrus,POP,SAD,212.8,0.0,0.7525
TRKVSRW12903D036A6,data/raw/lmd_matched/K/V/S/TRKVSRW12903D036A6/3262aed0f18b91ff4b0865dcbc3498f4.mid,Reality,Delirious,ELECTRONIC,HAPPY,145.0,0.0,0.7489
TRZHCHM128F93344B2,data/raw/lmd_matched/E/R/Q/TRERQRV12903CB765A/29d283beec0a46ae2a022cb3c25b73f1.mid,Shooting Star,Discotronic,ELECTRONIC,HAPPY,141.8,0.0,0.7163
TRLEIRI128F148091F,data/raw/lmd_matched/L/E/I/TRLEIRI128F148091F/dbaa94c210465d61638e72d04ab3ef6b.mid,It's A Dirty World,Pulp,POP,SAD,167.9,0.0,0.7356
TRLICQB128F92CAB33,data/raw/lmd_matched/L/I/C/TRLICQB128F92CAB33/2aadc2d6f0f07b5154e3752a9a2c7e9e.mid,Night Fever,James Last,JAZZ,HAPPY,105.4,0.0,0.7242
TRKUIHI128F424D870,data/raw/lmd_matched/K/U/I/TRKUIHI128F424D870/e74a98dc04ceec55b3a4b7a26d52c136.mid,27 Etudes Opp. 10_ 25 and posth: A minor_ Op. Op. 25/4,Andrei Gavrilov,CLASSICAL,RELAXED,198.3,0.0,0.6269
TREXKZZ128F4294B9B,data/raw/lmd_matched/O/R/B/TRORBNH128F4299C7E/0bb8f4fc16294bf3094669844e33569a.mid,Pusher (Lifelike Remix),The Shapeshifters,ELECTRONIC,RELAXED,128.1,0.0,0.7697
TRTNDID12903CA5E8B,data/raw/lmd_matched/F/F/J/TRFFJIZ128F92C5414/cb771a44c8459d19739e1286a71a1619.mid,Pry,Peasant,POP,SAD,120.2,0.0,0.7568
TREANJF12903CDD0FA,data/raw/lmd_matched/P/Y/Y/TRPYYZN128F9304FBA/1c54a4d8d87389ebd6066801b04e7b4b.mid,Our Own Way,Klaas,ELECTRONIC,HAPPY,85.3,0.0,0.7351
TRDANPH128F933C2B5,data/raw/lmd_matched/D/A/N/TRDANPH128F933C2B5/74d940d4521e8439f43d3df7684b95c1.mid,Tivoli [Hy2rogen & Fr3cky Remix],Steve Angello,ELECTRONIC,HAPPY,0.0,0.0,0.6732
TRUMRUP128F423C161,data/raw/lmd_matched/U/M/R/TRUMRUP128F423C161/f8add278971048231ed3f4d30544888b.mid,Beautiful Burnout,Underworld,ELECTRONIC,RELAXED,130.0,0.0,0.7732
TRCPLMY128F42635E6,data/raw/lmd_matched/C/P/L/TRCPLMY128F42635E6/89d59fd43e2a27f33f83b941baab8d3d.mid,Place In The Sun,Darden Smith,JAZZ,SAD,115.7,0.0,0.7505
TROXTXS128F9331D60,data/raw/lmd_matched/O/X/T/TROXTXS128F9331D60/ee9737d404127ff97a370ea60812c597.mid,Twentytwofourteen,The Album Leaf,ELECTRONIC,RELAXED,99.2,0.0,0.735
TRUVZFT128F92EF0B9,data/raw/lmd_matched/U/V/Z/TRUVZFT128F92EF0B9/b967fc11a6e41bc5aef20842099c233a.mid,Tu - La Maravilla,Tequila & the Sunrise Gang,ELECTRONIC,RELAXED,104.1,0.0,0.7467
TRVQVNW128F92CB769,data/raw/lmd_matched/V/Q/V/TRVQVNW128F92CB769/25e5a7cd428a188dc15fd47c8f64cd30.mid,D'une Mère à Sa Fille,Dark Sanctuary,CLASSICAL,DARK,96.1,0.0,0.7206
TRYNVJO128F931CEA6,data/raw/lmd_matched/J/L/A/TRJLALT128F427D533/8a2be2bf0089b49898f4c61bd214dff0.mid,Ya no quiero verte más,Abracadabra,LATIN,DARK,138.5,0.0,0.7673
TRAURRX128F92C7618,data/raw/lmd_matched/A/U/R/TRAURRX128F92C7618/cd7f0689e7aca8c665f62bfff09616ad.mid,The Portrait of a Lady - Schubert: Inpromptu In A Flat_ D 899_ No. 4,Wojciech Kilar,CLASSICAL,SAD,70.0,0.0,0.6075
TRETXYA12903D08EA3,data/raw/lmd_matched/E/T/X/TRETXYA12903D08EA3/bccf488e4b92f1ca720f2fe24a0be246.mid,Suite schindler's list pour violon et orchestre-Theme,Alexandre Da Costa,JAZZ,RELAXED,94.0,0.0,0.7409
TRPDAFO128F428F5C1,data/raw/lmd_matched/P/D/A/TRPDAFO128F428F5C1/7f41bc07eb73ed9374638c83ccbbf334.mid,Mistake,Stephanie McIntosh,ELECTRONIC,HAPPY,136.0,0.0,0.6873
TRGDMHS128F427CC44,data/raw/lmd_matched/G/D/M/TRGDMHS128F427CC44/4465a33817c81629b92d5cb8d1013224.mid,The Setting Of Two Suns (Orchestral Version),David Lanz,JAZZ,SAD,141.8,0.0,0.7215
TREZZES128F92E7225,data/raw/lmd_matched/E/Z/Z/TREZZES128F92E7225/b876a0dfa5c86fd212aaf20d102391d3.mid,Surf City,Jan & Dean,POP,TENSE,151.7,0.0,0.7379
TRTLZZL128EF342C64,data/raw/lmd_matched/B/F/X/TRBFXWO128F4270219/9a188aa8130864ce56363d9bd415f381.mid,I Guess That's Why They Call It The Blues,Elton John,POP,HAPPY,120.7,0.0,0.7054
TRQMAGI128F425E484,data/raw/lmd_matched/E/F/Q/TREFQXA128F933FFEE/82d846ebf9298aaf335bdd410c016532.mid,2 D'1 Coup,Alexis HK,JAZZ,SAD,39.8,0.0,0.8648
TRHCJSL128F92D8CA0,data/raw/lmd_matched/H/C/J/TRHCJSL128F92D8CA0/44ebcde43c8ae8f698a5cf3ea9e46286.mid,The Entertainer,The London Pops Orchestra,JAZZ,RELAXED,143.3,0.0,0.7506
TRBCSWE128F930B1C1,data/raw/lmd_matched/J/T/L/TRJTLHN128F92CFBBD/a0fc93f153d014627dbbded473a2065c.mid,Learnalilgivinanlovin,Gotye,JAZZ,SAD,129.0,0.0,0.7132
TRXHLNV128F1464813,data/raw/lmd_matched/X/H/L/TRXHLNV128F1464813/29b4ed7c2b2e415a0f4be12665eac30f.mid,The Devil's Trill Sonata,Vanessa-Mae,JAZZ,HAPPY,130.0,0.0,0.814
TRFSCHH12903CEC20F,data/raw/lmd_matched/F/S/C/TRFSCHH12903CEC20F/5223dda245c9ea09ecd18e2c105166ca.mid,... Of Dream And Drama (midnight Ride),Moonspell,ROCK,SAD,90.8,0.0,0.6324
TRVQQZH128F428C420,data/raw/lmd_matched/V/Q/Q/TRVQQZH128F428C420/96d9773841e48585f64f6c479e893b19.mid,En underbar refräng,Jimmy Jansson,ELECTRONIC,HAPPY,142.0,0.0,0.7439
TRYGITV128F423AC31,data/raw/lmd_matched/S/X/B/TRSXBXZ128F145ACE8/62e1e02e958165370bbbf682da0acc73.mid,Tornado Of Souls (Demo),Megadeth,JAZZ,DARK,97.9,0.0,0.7228
TRZLUSP12903CC13A6,data/raw/lmd_matched/P/C/X/TRPCXSC128EF340BA2/d79f150c6aaffc3dd11ad47faaba91e3.mid,Nadiya Yea (The Hope Exists) [Remix],Mad Heads XL,JAZZ,RELAXED,136.0,0.0,0.7457
TRUAJSP128F4273741,data/raw/lmd_matched/E/I/N/TREINYE128F92EAF7D/fd07a20dd15a00b042113312400da409.mid,Vuelve,Ricky Martin,LATIN,HAPPY,135.6,0.0,0.7025
TRRAOEH12903CF8D61,data/raw/lmd_matched/U/B/S/TRUBSZM128F422ABDE/a32a996899ce9894b13f6e6e7feee46e.mid,Capricorn At Her Feet,Moonspell,ROCK,SAD,122.7,0.0,0.6376
TRXBBBU128F932EC11,data/raw/lmd_matched/V/A/U/TRVAUEC128E07890AE/95b8509159528d9101bb1f020f01e939.mid,Stood Up,A Fine Frenzy,CLASSICAL,SAD,150.2,0.0,0.7138
TRBQCWS128F145256A,data/raw/lmd_matched/S/S/H/TRSSHIQ128F934102E/de7c9bf15375411344f35b8f8669a7b1.mid,Das Model (Live),Kraftwerk,CLASSICAL,HAPPY,124.0,0.0,0.6051
TRUCIKF128F4291BBF,data/raw/lmd_matched/S/D/L/TRSDLSE128F92E620F/69cc36efe28d3cce6f3080c1e3aa8f90.mid,Fiesta De La Noche,Yamboo,LATIN,HAPPY,128.0,0.0,0.7365
TRCUKSV128F429FB74,data/raw/lmd_matched/C/U/K/TRCUKSV128F429FB74/e03da85acf55e886ec61c1397e9dce26.mid,Tu Si' 'Na Cosa Grande,Domenico Modugno,JAZZ,SAD,88.7,0.0,0.7201
TRRJOCP128F92ED2D1,data/raw/lmd_matched/P/W/F/TRPWFZD128F4257DAC/db31b36746226e5dc452bc0c2be38029.mid,Uncle Jesse Tells Another Joke,Willie Nelson,JAZZ,SAD,40.1,0.0,0.7502
TRZMSPB128F4277D07,data/raw/lmd_matched/V/Q/I/TRVQIGU12903CAD81B/56fadf2b38bcf2a9966fc0a78686fcc0.mid,I Miss You (Album Version),Basshunter,ELECTRONIC,HAPPY,140.1,0.0,0.7477
TRQKKEI128F426BB05,data/raw/lmd_matched/F/L/I/TRFLITX128EF35C255/84d07f1bf1c03f3b700b998ec106c73a.mid,Remember The Good Times,91 Suite,POP,DARK,136.0,0.0,0.7685
TRJUAJL128F4289C42,data/raw/lmd_matched/J/U/A/TRJUAJL128F4289C42/1428675e5aed55ce64fa27c9c5f6ef00.mid,Love At First Sight,Kylie Minogue,ELECTRONIC,HAPPY,125.0,0.0,0.7254
TRTHLGD128F930DBD4,data/raw/lmd_matched/O/U/F/TROUFUC128F145DB88/9d2e89075ffefb302cc619a052d771dc.mid,Hear Our Song,Jadon Lavik,POP,SAD,109.0,0.0,0.7928
TRRSVVA128F42294D9,data/raw/lmd_matched/B/S/F/TRBSFPD12903CF29D1/9d519f636328bd3265da60ddd9d98df3.mid,The Final Cut (2004 Digital Remaster),Pink Floyd,JAZZ,SAD,116.7,0.0,0.7378
TRSIIGM128F930EC04,data/raw/lmd_matched/S/I/I/TRSIIGM128F930EC04/5572fcb3948587813c8bc2389874508e.mid,Crazy,Marisela,LATIN,HAPPY,86.3,0.0,0.7134
TRHOEQK12903D04442,data/raw/lmd_matched/V/U/V/TRVUVDU128F93389D2/de44438b8a6928517a5f552d9b699478.mid,My heart goes boom - Xtended club version,French Affair,JAZZ,HAPPY,130.0,0.0,0.6673
TRSWVUM128F14552E2,data/raw/lmd_matched/P/S/U/TRPSUOZ128F42A2075/ce626d2b78142c7f529c278e9c3e3be6.mid,Oh My Love (2000 Digital Remaster),John Lennon And The Plastic Ono Band (With The Flux Fiddlers),ELECTRONIC,RELAXED,67.6,0.0,0.6695
TRWLGCK128F932374C,data/raw/lmd_matched/U/H/F/TRUHFWB128F93382F2/061d13d33c186c90f137605644bf217d.mid,Brandy,Bertie Higgins,POP,HAPPY,122.0,0.0,0.7442
TRXHILK12903CFCAE5,data/raw/lmd_matched/P/O/P/TRPOPBE12903CD39C5/e35563f34067a4ec7291dcd39608e5f2.mid,All About Housemusic,Yves Murasca,LATIN,HAPPY,191.1,0.0,0.6794
TRDNVBJ128F934C664,data/raw/lmd_matched/V/K/P/TRVKPFX128E0781A4B/33e25961450580b58d93c55e15315981.mid,Miraklet,Erik Linder,JAZZ,SAD,123.8,0.0,0.7259
TRAFUHN128F42BC199,data/raw/lmd_matched/A/F/U/TRAFUHN128F42BC199/7065a08391ee86cbbd393ba94b732739.mid,Calypso,John Denver,POP,SAD,179.6,0.0,0.7007
TRURSTB128F423FCB9,data/raw/lmd_matched/U/R/S/TRURSTB128F423FCB9/c0346b4e227e5bb4205e14d025d6e365.mid,Good Riddance - Time Of Your Life (Vocals Removed),Green Day Can You Rock Instructional,POP,HAPPY,126.7,0.0,0.673
TRYKOUX128F4274D0A,data/raw/lmd_matched/O/V/D/TROVDOM128F9310B4C/8cdb41310ad249637eb4181b42963362.mid,Maybe A Son,Damhnait Doyle,POP,SAD,103.3,0.0,0.6511
TRRSLVS12903D0CEAB,data/raw/lmd_matched/J/K/C/TRJKCOJ128F428F182/1cf0807b8aca570505811c83e243d950.mid,Original Rap (Remix),SFDK,POP,TENSE,176.4,0.0,0.722
TRAGTVW128F930B15A,data/raw/lmd_matched/A/G/T/TRAGTVW128F930B15A/0ec9675c38cf513cfb3e2d7104bb3e9b.mid,Cómo Estás_ Querida,Sergio Denis,LATIN,SAD,127.0,0.0,0.7269
TRAGJNX128F92CEFDB,data/raw/lmd_matched/P/X/W/TRPXWYU128F14539DA/aebc9481e8673cb5f712d0cab73f9bc4.mid,Your Love Is A Lie (Single Version),Simple Plan,ELECTRONIC,SAD,160.0,0.0,0.7256
TRUKKNT128F428A3CA,data/raw/lmd_matched/U/K/K/TRUKKNT128F428A3CA/daefced59ec29b578e5b701daa95b175.mid,Nothin' But The Taillights,Clint Black,ELECTRONIC,SAD,155.0,0.0,0.6372
TRZZROL12903CAC4A8,data/raw/lmd_matched/Z/Z/R/TRZZROL12903CAC4A8/0f0aaf2f90bc66da732f4371e703eae4.mid,Love Love,Amy MacDonald,POP,SAD,160.1,0.0,0.7486
TRPRERE128F4274BAE,data/raw/lmd_matched/P/R/E/TRPRERE128F4274BAE/a165a22f5f665b1351d54e2c08378a73.mid,Open Arms,Journey,POP,RELAXED,101.9,0.0,0.6928
TRPYLWI128F92EF3D8,data/raw/lmd_matched/P/Y/G/TRPYGEE12903CE3158/8cb1262f8a8abbf1bab39edb5e58a76e.mid,I Want To Wake Up With You,Das Glow,ELECTRONIC,RELAXED,119.9,0.0,0.749
TRNAKXN128F930384C,data/raw/lmd_matched/P/J/F/TRPJFRO12903CDEEDD/1bf4d6dce2fb64cb1bcf1cca068ba423.mid,Joy To The World,Bruce Mitchell,JAZZ,RELAXED,137.1,0.0,0.7971
TRMKLKN12903CEF6A8,data/raw/lmd_matched/E/S/V/TRESVJV128F92CD292/6ef1509c5b541c56f1baed55f243a2f8.mid,The Young And Brave,Orphan Songs,ROCK,SAD,99.0,0.0,0.7532
TRKGYUQ128F42A21BC,data/raw/lmd_matched/K/G/Y/TRKGYUQ128F42A21BC/a4c021edefc86d4c5b327f4f1be8ab2e.mid,The Road [Remastered Version],The Levellers,JAZZ,HAPPY,140.6,0.0,0.7395
TRKNTVQ128E078778C,data/raw/lmd_matched/K/N/T/TRKNTVQ128E078778C/38c243254c91edccace1f406c96d9030.mid,Te Sentiras Mejor,Los Secretos,LATIN,HAPPY,194.6,0.0,0.7474
TRIRJNM128F428A2B5,data/raw/lmd_matched/I/R/J/TRIRJNM128F428A2B5/d348fce95ba9b4db4ee5f742eefa6b23.mid,Another Day [2007 Remix],Dream Theater,JAZZ,SAD,140.6,0.0,0.6083
TRNXGKG128F4275D71,data/raw/lmd_matched/N/X/G/TRNXGKG128F4275D71/d7fb7c5902a62e7ed803fca304498cc3.mid,The Answer (Album Version),Bad Religion,POP,SAD,135.3,0.0,0.6986
TRDYESS128E078730C,data/raw/lmd_matched/B/U/X/TRBUXIW128F423A4BA/001b3f6cf2df74c997ed796e70b24f89.mid,Runaway ( LP Version ),The Corrs,POP,DARK,152.0,0.0,0.642
TRJVQBH128F930277C,data/raw/lmd_matched/J/V/Q/TRJVQBH128F930277C/44be981ffb64af7feb56d3b127fc730f.mid,FEUER UND WASSER,Rammstein,CLASSICAL,DARK,80.1,0.0,0.7193
