msd_id,token_path,genre,mood,enc_len,dec_len
TRFMMOE128F1467D48,data/tokens/TRFMMOE128F1467D48.json,ELECTRONIC,HAPPY,357,1504
TRXEDHI128F92E4B99,data/tokens/TRXEDHI128F92E4B99.json,ELECTRONIC,DARK,634,1162
TRQOAIC128F428A4DB,data/tokens/TRQOAIC128F428A4DB.json,POP,SAD,1139,1393
TROURWA128F149EB48,data/tokens/TROURWA128F149EB48.json,ELECTRONIC,HAPPY,2047,1009
TRMIVBP128F4297F50,data/tokens/TRMIVBP128F4297F50.json,ELECTRONIC,HAPPY,5,1018
TRKHMMB128F428A636,data/tokens/TRKHMMB128F428A636.json,ELECTRONIC,HAPPY,671,1568
TRKDUVX128F42389A6,data/tokens/TRKDUVX128F42389A6.json,LATIN,HAPPY,125,405
TRYWOKW128F426CA05,data/tokens/TRYWOKW128F426CA05.json,CLASSICAL,TENSE,1868,1026
TRNAOAS128F1455361,data/tokens/TRNAOAS128F1455361.json,POP,SAD,701,855
TRWFLBE128F428473E,data/tokens/TRWFLBE128F428473E.json,ELECTRONIC,HAPPY,582,975
TRMGDIG128F933EB81,data/tokens/TRMGDIG128F933EB81.json,CLASSICAL,SAD,574,1381
TRLHMXI12903CE468F,data/tokens/TRLHMXI12903CE468F.json,LATIN,HAPPY,1101,1071
TRTAHPJ128E07848BA,data/tokens/TRTAHPJ128E07848BA.json,CLASSICAL,HAPPY,1196,1224
TRAEIVO128F931212E,data/tokens/TRAEIVO128F931212E.json,JAZZ,SAD,1717,991
TRKVXGJ12903CF01F4,data/tokens/TRKVXGJ12903CF01F4.json,ROCK,HAPPY,337,983
TRQVLRH128F147D6AF,data/tokens/TRQVLRH128F147D6AF.json,JAZZ,SAD,5,1139
TRDVXAV128F4285F4E,data/tokens/TRDVXAV128F4285F4E.json,JAZZ,TENSE,5,855
TRCXSRE12903CB28B3,data/tokens/TRCXSRE12903CB28B3.json,JAZZ,HAPPY,123,2631
TRDPRJI128F14B07DB,data/tokens/TRDPRJI128F14B07DB.json,POP,HAPPY,3629,2097
TRHCTQM128F92FC6AC,data/tokens/TRHCTQM128F92FC6AC.json,ELECTRONIC,RELAXED,233,1293
TRBRGXO128F92D0724,data/tokens/TRBRGXO128F92D0724.json,ELECTRONIC,TENSE,134,693
TRXJGEA12903CE77F7,data/tokens/TRXJGEA12903CE77F7.json,ELECTRONIC,HAPPY,3142,1680
TRGCHMJ128F9306593,data/tokens/TRGCHMJ128F9306593.json,ELECTRONIC,DARK,846,566
TRUPGLX128EF345641,data/tokens/TRUPGLX128EF345641.json,JAZZ,DARK,503,1574
TRZYQLP128F4264213,data/tokens/TRZYQLP128F4264213.json,POP,SAD,5,1746
TRMJEBF128F4265551,data/tokens/TRMJEBF128F4265551.json,POP,TENSE,1266,1235
TRJQYBJ128F4282949,data/tokens/TRJQYBJ128F4282949.json,ELECTRONIC,HAPPY,279,1013
TREFCKG128F92D31AA,data/tokens/TREFCKG128F92D31AA.json,POP,TENSE,2331,1116
TRFTFZQ12903CBF529,data/tokens/TRFTFZQ12903CBF529.json,ELECTRONIC,RELAXED,434,835
TRFDNEH128F93273B8,data/tokens/TRFDNEH128F93273B8.json,ROCK,SAD,5,1036
TRXUOSQ128F424E292,data/tokens/TRXUOSQ128F424E292.json,ELECTRONIC,HAPPY,1636,1231
TRNDUCV128F426751C,data/tokens/TRNDUCV128F426751C.json,POP,SAD,81,913
TRGPGBN128F147321A,data/tokens/TRGPGBN128F147321A.json,ELECTRONIC,SAD,531,908
TRPCWBT128F42954AA,data/tokens/TRPCWBT128F42954AA.json,POP,DARK,5,3003
TREWFGS128F93075E5,data/tokens/TREWFGS128F93075E5.json,POP,TENSE,717,1460
TRURKFC128F4276391,data/tokens/TRURKFC128F4276391.json,ELECTRONIC,HAPPY,609,2063
TRFLPSZ128F422A06D,data/tokens/TRFLPSZ128F422A06D.json,ELECTRONIC,HAPPY,747,1065
TRKVZQC128F934256A,data/tokens/TRKVZQC128F934256A.json,ELECTRONIC,HAPPY,5,1739
TRWHDNL128F92FA823,data/tokens/TRWHDNL128F92FA823.json,LATIN,HAPPY,539,1732
TRLYXOV12903CF3544,data/tokens/TRLYXOV12903CF3544.json,JAZZ,RELAXED,17,565
TRDLRWA128F145A964,data/tokens/TRDLRWA128F145A964.json,JAZZ,HAPPY,1060,630
TRFNZZE12903D0079B,data/tokens/TRFNZZE12903D0079B.json,JAZZ,SAD,188,691
TRKNIUS128F92FDD1A,data/tokens/TRKNIUS128F92FDD1A.json,ELECTRONIC,HAPPY,424,249
TRAVFEP128F93200FC,data/tokens/TRAVFEP128F93200FC.json,JAZZ,RELAXED,476,1387
TRMVPIK128F1477B50,data/tokens/TRMVPIK128F1477B50.json,ELECTRONIC,HAPPY,5,674
TRYRMJF12903CF5E36,data/tokens/TRYRMJF12903CF5E36.json,JAZZ,HAPPY,1080,694
TRYZMOC128F423E58D,data/tokens/TRYZMOC128F423E58D.json,ELECTRONIC,DARK,191,2102
TRKRQCS12903CF809A,data/tokens/TRKRQCS12903CF809A.json,POP,TENSE,161,1965
TRSFXIO128E07854FF,data/tokens/TRSFXIO128E07854FF.json,POP,RELAXED,374,1302
TRVMSLV12903CAE208,data/tokens/TRVMSLV12903CAE208.json,JAZZ,HAPPY,5,2530
TRAEOFL128F14A91A2,data/tokens/TRAEOFL128F14A91A2.json,ELECTRONIC,HAPPY,634,1019
TRZZRIN128F425C3D7,data/tokens/TRZZRIN128F425C3D7.json,POP,SAD,241,376
TRRZZYJ128E078A919,data/tokens/TRRZZYJ128E078A919.json,LATIN,HAPPY,551,1073
TRHSZFT128F931DFE9,data/tokens/TRHSZFT128F931DFE9.json,JAZZ,SAD,446,920
TREXJVW128F932970C,data/tokens/TREXJVW128F932970C.json,JAZZ,DARK,645,2266
TRXRHJQ128F42934F7,data/tokens/TRXRHJQ128F42934F7.json,POP,SAD,696,896
TRJHSIO128F428C997,data/tokens/TRJHSIO128F428C997.json,ELECTRONIC,HAPPY,3683,959
TRCZTVX128F42628E0,data/tokens/TRCZTVX128F42628E0.json,JAZZ,SAD,236,764
TRHPROI128F9328463,data/tokens/TRHPROI128F9328463.json,ELECTRONIC,RELAXED,2455,1399
TRBHYML128F4285015,data/tokens/TRBHYML128F4285015.json,ELECTRONIC,HAPPY,416,1094
TRSDFAR128F92C476A,data/tokens/TRSDFAR128F92C476A.json,JAZZ,HAPPY,5,767
TRACMMC128F92FA031,data/tokens/TRACMMC128F92FA031.json,ELECTRONIC,DARK,2007,1738
TRCEFKJ128F427A435,data/tokens/TRCEFKJ128F427A435.json,CLASSICAL,SAD,242,1441
TRJPKRI128E0791288,data/tokens/TRJPKRI128E0791288.json,ELECTRONIC,SAD,12,805
TRUWJHB12903CE1C8A,data/tokens/TRUWJHB12903CE1C8A.json,ELECTRONIC,HAPPY,18,1430
TRDGRGE12903CFEA4C,data/tokens/TRDGRGE12903CFEA4C.json,LATIN,HAPPY,12,1468
TRAKFNJ128F42803A9,data/tokens/TRAKFNJ128F42803A9.json,POP,SAD,2400,2283
TRBYXFF128F9365AD0,data/tokens/TRBYXFF128F9365AD0.json,ELECTRONIC,HAPPY,5,1809
TRLNQED128F92CD422,data/tokens/TRLNQED128F92CD422.json,ROCK,RELAXED,700,565
TRTUKAF128F4290D33,data/tokens/TRTUKAF128F4290D33.json,JAZZ,HAPPY,39,684
TRBDUXF128F4232689,data/tokens/TRBDUXF128F4232689.json,JAZZ,RELAXED,1602,2627
TRNHMSX128F9311EAF,data/tokens/TRNHMSX128F9311EAF.json,POP,RELAXED,408,782
TRLIDCE128F930C32A,data/tokens/TRLIDCE128F930C32A.json,ROCK,HAPPY,5,1189
TRESFQC12903CA0F9B,data/tokens/TRESFQC12903CA0F9B.json,CLASSICAL,DARK,5,3121
TRDYMOG128F92DC1A8,data/tokens/TRDYMOG128F92DC1A8.json,ELECTRONIC,SAD,5,1226
TRACDHB12903CDF8F6,data/tokens/TRACDHB12903CDF8F6.json,ELECTRONIC,HAPPY,697,1403
TRGXYMN128F42392D1,data/tokens/TRGXYMN128F42392D1.json,JAZZ,SAD,527,804
TRMDLUK128F92FEB9F,data/tokens/TRMDLUK128F92FEB9F.json,ELECTRONIC,SAD,749,527
TRJUVYX128F4213D3B,data/tokens/TRJUVYX128F4213D3B.json,ELECTRONIC,HAPPY,248,265
TRBIXBO12903CB2EFA,data/tokens/TRBIXBO12903CB2EFA.json,ELECTRONIC,RELAXED,662,976
TRJFZLQ12903CC8033,data/tokens/TRJFZLQ12903CC8033.json,JAZZ,SAD,1544,1761
TRUBTRG128F4289D86,data/tokens/TRUBTRG128F4289D86.json,ELECTRONIC,HAPPY,5,1362
TRFRBDC12903D13F39,data/tokens/TRFRBDC12903D13F39.json,ELECTRONIC,HAPPY,94,848
TRBXRXD12903CB4E71,data/tokens/TRBXRXD12903CB4E71.json,JAZZ,HAPPY,199,1780
TRFUDCT12903CC6515,data/tokens/TRFUDCT12903CC6515.json,POP,SAD,1537,1115
TRCIBTS128E07820E8,data/tokens/TRCIBTS128E07820E8.json,ELECTRONIC,HAPPY,495,1984
TRIJOXH128F4235829,data/tokens/TRIJOXH128F4235829.json,ELECTRONIC,HAPPY,5,2430
TRXXPAR128F147573E,data/tokens/TRXXPAR128F147573E.json,CLASSICAL,TENSE,1532,1640
TRVCRMD128F42543FF,data/tokens/TRVCRMD128F42543FF.json,ELECTRONIC,RELAXED,2472,298
TRYIUQJ128F42284FE,data/tokens/TRYIUQJ128F42284FE.json,CLASSICAL,HAPPY,689,938
TRHWTRJ128F1454441,data/tokens/TRHWTRJ128F1454441.json,CLASSICAL,HAPPY,5,590
TRYQHFW128F14AA842,data/tokens/TRYQHFW128F14AA842.json,ELECTRONIC,HAPPY,80,1220
TRDXAIH12903C9AEAB,data/tokens/TRDXAIH12903C9AEAB.json,CLASSICAL,HAPPY,255,1851
TRPBGTC128F42310E6,data/tokens/TRPBGTC128F42310E6.json,ELECTRONIC,RELAXED,1341,550
TRUPYYX12903CC300C,data/tokens/TRUPYYX12903CC300C.json,ROCK,RELAXED,3416,1182
TRWDUOE128EF3670E7,data/tokens/TRWDUOE128EF3670E7.json,LATIN,SAD,5,1193
TRIBYGY12903CEE65D,data/tokens/TRIBYGY12903CEE65D.json,ELECTRONIC,SAD,798,797
TRCLPQV128F4261612,data/tokens/TRCLPQV128F4261612.json,JAZZ,HAPPY,12,1079
TRBODKC12903CE1756,data/tokens/TRBODKC12903CE1756.json,ROCK,RELAXED,184,808
TRZYKTR12903D00F70,data/tokens/TRZYKTR12903D00F70.json,CLASSICAL,SAD,989,992
TRQOJWR128F92F1226,data/tokens/TRQOJWR128F92F1226.json,POP,TENSE,423,1368
TRKSBEV128F92FDD39,data/tokens/TRKSBEV128F92FDD39.json,ELECTRONIC,HAPPY,642,840
TRKLAJR128F934B27C,data/tokens/TRKLAJR128F934B27C.json,ROCK,DARK,5,686
TRINMAK128F424D71C,data/tokens/TRINMAK128F424D71C.json,ELECTRONIC,HAPPY,831,2124
TRPKRBI128EF350B84,data/tokens/TRPKRBI128EF350B84.json,ELECTRONIC,SAD,246,650
TROYRWC128F147D51C,data/tokens/TROYRWC128F147D51C.json,LATIN,HAPPY,19,1933
TRGDLXQ128F4260C69,data/tokens/TRGDLXQ128F4260C69.json,POP,TENSE,298,1816
TRKMRRT128F931F15C,data/tokens/TRKMRRT128F931F15C.json,POP,SAD,3556,1117
TRIYFSX128EF34A175,data/tokens/TRIYFSX128EF34A175.json,ELECTRONIC,HAPPY,372,1042
TRYPMOW128F422B429,data/tokens/TRYPMOW128F422B429.json,JAZZ,HAPPY,100,277
TRVHSEJ128F427E766,data/tokens/TRVHSEJ128F427E766.json,POP,HAPPY,5,1923
TRDGGLL12903CF1DD5,data/tokens/TRDGGLL12903CF1DD5.json,ELECTRONIC,HAPPY,588,680
TROMOFA128F4253646,data/tokens/TROMOFA128F4253646.json,CLASSICAL,HAPPY,146,1280
TRXKHAW128F92F6568,data/tokens/TRXKHAW128F92F6568.json,ELECTRONIC,HAPPY,480,470
TRPGDWM128F92F7773,data/tokens/TRPGDWM128F92F7773.json,JAZZ,HAPPY,5,728
TRBXCQB128E07822EA,data/tokens/TRBXCQB128E07822EA.json,JAZZ,SAD,148,810
TRDCSVL128EF35C471,data/tokens/TRDCSVL128EF35C471.json,JAZZ,HAPPY,492,700
TROESOI128F1478DCC,data/tokens/TROESOI128F1478DCC.json,JAZZ,SAD,517,640
TRCIERX128EF357CB2,data/tokens/TRCIERX128EF357CB2.json,JAZZ,RELAXED,708,716
TRXCEHB12903CEE429,data/tokens/TRXCEHB12903CEE429.json,ROCK,HAPPY,96,1481
TRVLRAH128F428FD02,data/tokens/TRVLRAH128F428FD02.json,ELECTRONIC,HAPPY,343,1114
TRWUPUB128F92FF61D,data/tokens/TRWUPUB128F92FF61D.json,ELECTRONIC,HAPPY,1087,2225
TRZPSYH128F92F4E61,data/tokens/TRZPSYH128F92F4E61.json,ELECTRONIC,HAPPY,312,806
TRSUJBA128F92EB73B,data/tokens/TRSUJBA128F92EB73B.json,ROCK,SAD,227,1255
TRIHUZR128F149B248,data/tokens/TRIHUZR128F149B248.json,ELECTRONIC,HAPPY,693,748
TRNUIZU12903CF44D3,data/tokens/TRNUIZU12903CF44D3.json,JAZZ,DARK,220,2236
TRMYFXB128F92DB31F,data/tokens/TRMYFXB128F92DB31F.json,POP,HAPPY,1752,1116
TREABTP128F424B802,data/tokens/TREABTP128F424B802.json,JAZZ,SAD,657,586
TRRFSSO12903CB5113,data/tokens/TRRFSSO12903CB5113.json,JAZZ,DARK,96,704
TRDQATL128F425081D,data/tokens/TRDQATL128F425081D.json,ELECTRONIC,HAPPY,5,1438
TRKXAYZ128E0788E52,data/tokens/TRKXAYZ128E0788E52.json,ROCK,HAPPY,445,656
TROCGHH128F4279479,data/tokens/TROCGHH128F4279479.json,LATIN,SAD,5,1356
TRGPTML128F92F2212,data/tokens/TRGPTML128F92F2212.json,ELECTRONIC,HAPPY,794,697
TRZKYWS128F426D1AA,data/tokens/TRZKYWS128F426D1AA.json,ROCK,SAD,5,1182
TRHIERG128F422B4C5,data/tokens/TRHIERG128F422B4C5.json,CLASSICAL,SAD,5,625
TRMQFZM12903CD48A5,data/tokens/TRMQFZM12903CD48A5.json,POP,HAPPY,1371,1264
TRXMJEE128F424D433,data/tokens/TRXMJEE128F424D433.json,CLASSICAL,DARK,5,386
TRTCERX128EF353933,data/tokens/TRTCERX128EF353933.json,CLASSICAL,TENSE,5,817
TRGWBDX128F42AF1E2,data/tokens/TRGWBDX128F42AF1E2.json,ELECTRONIC,SAD,473,978
TRAWTGT128F146ECF1,data/tokens/TRAWTGT128F146ECF1.json,JAZZ,HAPPY,30,1274
TRWQINA128F9339E57,data/tokens/TRWQINA128F9339E57.json,POP,SAD,5,1230
TRKPFKG128F14A8B2C,data/tokens/TRKPFKG128F14A8B2C.json,POP,HAPPY,362,628
TRZMGXJ128F4246D9E,data/tokens/TRZMGXJ128F4246D9E.json,ELECTRONIC,RELAXED,94,864
TROHMRJ128F428DAD6,data/tokens/TROHMRJ128F428DAD6.json,JAZZ,SAD,330,750
TREFICW128F9317CC7,data/tokens/TREFICW128F9317CC7.json,ELECTRONIC,HAPPY,82,288
TRALVLG128F92F2678,data/tokens/TRALVLG128F92F2678.json,ELECTRONIC,HAPPY,200,773
TRDYZPO128F92C3BB1,data/tokens/TRDYZPO128F92C3BB1.json,CLASSICAL,HAPPY,18,1074
TRMQUSZ12903CF7D32,data/tokens/TRMQUSZ12903CF7D32.json,ROCK,SAD,124,784
TRLUQZL128F9319F51,data/tokens/TRLUQZL128F9319F51.json,JAZZ,HAPPY,2053,1139
TRLMULZ128F428C3C7,data/tokens/TRLMULZ128F428C3C7.json,ELECTRONIC,HAPPY,416,1069
TRHNWDW128F92E2C71,data/tokens/TRHNWDW128F92E2C71.json,JAZZ,SAD,24,3750
TRLVNQZ128F4278344,data/tokens/TRLVNQZ128F4278344.json,LATIN,HAPPY,385,865
TRKUYWG12903CC482C,data/tokens/TRKUYWG12903CC482C.json,ROCK,DARK,1693,954
TRWWYGJ128F932BE82,data/tokens/TRWWYGJ128F932BE82.json,POP,HAPPY,5,1016
TRDUMQM12903CB2775,data/tokens/TRDUMQM12903CB2775.json,LATIN,RELAXED,299,1043
TRIFNXT128F4274A8C,data/tokens/TRIFNXT128F4274A8C.json,POP,SAD,2706,1098
TRLPMQL12903D0672C,data/tokens/TRLPMQL12903D0672C.json,CLASSICAL,RELAXED,1480,1023
TRNNJMJ128F4278CA1,data/tokens/TRNNJMJ128F4278CA1.json,POP,SAD,5,3886
TRCPLMY128F42635E6,data/tokens/TRCPLMY128F42635E6.json,JAZZ,SAD,204,626
TREZZES128F92E7225,data/tokens/TREZZES128F92E7225.json,POP,TENSE,1150,1237
TRTLZZL128EF342C64,data/tokens/TRTLZZL128EF342C64.json,POP,HAPPY,502,764
TRHCJSL128F92D8CA0,data/tokens/TRHCJSL128F92D8CA0.json,JAZZ,RELAXED,1549,1978
TRBQCWS128F145256A,data/tokens/TRBQCWS128F145256A.json,CLASSICAL,HAPPY,5,1019
TRUCIKF128F4291BBF,data/tokens/TRUCIKF128F4291BBF.json,LATIN,HAPPY,12,1223
TRQKKEI128F426BB05,data/tokens/TRQKKEI128F426BB05.json,POP,DARK,180,1369
TRWLGCK128F932374C,data/tokens/TRWLGCK128F932374C.json,POP,HAPPY,520,1085
TRZZROL12903CAC4A8,data/tokens/TRZZROL12903CAC4A8.json,POP,SAD,431,2114
TRKGYUQ128F42A21BC,data/tokens/TRKGYUQ128F42A21BC.json,JAZZ,HAPPY,444,954
TRNXGKG128F4275D71,data/tokens/TRNXGKG128F4275D71.json,POP,SAD,5,1321
TRMWSQS128F930A932,data/tokens/TRMWSQS128F930A932.json,POP,SAD,922,927
TROUONH128F930EB57,data/tokens/TROUONH128F930EB57.json,LATIN,HAPPY,142,1333
TRHXSUH128F9312581,data/tokens/TRHXSUH128F9312581.json,JAZZ,SAD,486,3422
TRGNAFR128F42757FA,data/tokens/TRGNAFR128F42757FA.json,LATIN,HAPPY,132,1005
TRBBXIQ128F9329F29,data/tokens/TRBBXIQ128F9329F29.json,LATIN,HAPPY,77,1028
TRDXRMU12903CD0C22,data/tokens/TRDXRMU12903CD0C22.json,ELECTRONIC,SAD,1065,740
TRFYGYJ128F4253278,data/tokens/TRFYGYJ128F4253278.json,LATIN,HAPPY,2786,635
TRNJZXU128F422695C,data/tokens/TRNJZXU128F422695C.json,ELECTRONIC,SAD,324,784
TRZZZBU128F426811B,data/tokens/TRZZZBU128F426811B.json,LATIN,SAD,5,1092
TRGLCXS128F931124C,data/tokens/TRGLCXS128F931124C.json,JAZZ,RELAXED,970,923
TRSSSAB12903CACFC7,data/tokens/TRSSSAB12903CACFC7.json,CLASSICAL,DARK,1272,1399
TRPJRHJ128F14701C3,data/tokens/TRPJRHJ128F14701C3.json,ELECTRONIC,SAD,347,611
TRILFEK12903C9AAB7,data/tokens/TRILFEK12903C9AAB7.json,ELECTRONIC,SAD,5,974
TRXRRRZ128F4260D78,data/tokens/TRXRRRZ128F4260D78.json,ROCK,HAPPY,437,973
TRRSLUS128F9321C75,data/tokens/TRRSLUS128F9321C75.json,ELECTRONIC,HAPPY,439,1459
TRXHMVJ128F149CB95,data/tokens/TRXHMVJ128F149CB95.json,POP,SAD,5,1304
TRVCLZZ12903CA6391,data/tokens/TRVCLZZ12903CA6391.json,ROCK,HAPPY,29,417
TRZNDBN12903CE58BF,data/tokens/TRZNDBN12903CE58BF.json,ELECTRONIC,SAD,4776,985
TRPRPQJ12903CAE056,data/tokens/TRPRPQJ12903CAE056.json,JAZZ,HAPPY,745,943
TRJHUWZ128F14957C1,data/tokens/TRJHUWZ128F14957C1.json,JAZZ,HAPPY,1526,789
TRBFSUW12903CD5257,data/tokens/TRBFSUW12903CD5257.json,JAZZ,HAPPY,51,1156
TRFFUJA128F428D857,data/tokens/TRFFUJA128F428D857.json,POP,SAD,1392,630
TRVUQEE12903CC8177,data/tokens/TRVUQEE12903CC8177.json,ELECTRONIC,HAPPY,677,671
TRWVGHC12903CADB83,data/tokens/TRWVGHC12903CADB83.json,JAZZ,HAPPY,2285,812
TRHOHLR12903CB7AFE,data/tokens/TRHOHLR12903CB7AFE.json,ELECTRONIC,SAD,602,915
TRMWDXD128F42554E8,data/tokens/TRMWDXD128F42554E8.json,ELECTRONIC,HAPPY,66,1103
TRWYQCC128E0783C5E,data/tokens/TRWYQCC128E0783C5E.json,JAZZ,DARK,5,901
TRGIBQP128F92F536E,data/tokens/TRGIBQP128F92F536E.json,ELECTRONIC,TENSE,1004,2372
TRBQKAT128F428C405,data/tokens/TRBQKAT128F428C405.json,ELECTRONIC,HAPPY,5,2160
TRYPNLV128F92E9E78,data/tokens/TRYPNLV128F92E9E78.json,CLASSICAL,TENSE,865,1281
TRVEWLL128F92FCEDF,data/tokens/TRVEWLL128F92FCEDF.json,CLASSICAL,HAPPY,1107,1345
TRZHBXW128F42904B8,data/tokens/TRZHBXW128F42904B8.json,LATIN,HAPPY,396,878
TRBHTFX128F14AE54A,data/tokens/TRBHTFX128F14AE54A.json,POP,HAPPY,3338,2280
TRPGDSP128F148831B,data/tokens/TRPGDSP128F148831B.json,ROCK,HAPPY,122,1125
TRTAQAS12903CF033A,data/tokens/TRTAQAS12903CF033A.json,ROCK,HAPPY,362,610
TRUUZAI128F4250559,data/tokens/TRUUZAI128F4250559.json,LATIN,HAPPY,170,877
TRGMSQZ128F42A229F,data/tokens/TRGMSQZ128F42A229F.json,POP,SAD,1597,710
TRKXJIX128C71962D9,data/tokens/TRKXJIX128C71962D9.json,JAZZ,SAD,363,3242
TRZBTZY128F9320BBF,data/tokens/TRZBTZY128F9320BBF.json,POP,DARK,5,2371
TRJQBXY128E078FD6D,data/tokens/TRJQBXY128E078FD6D.json,JAZZ,RELAXED,1650,1291
TRZRHMC128F145B1D9,data/tokens/TRZRHMC128F145B1D9.json,JAZZ,HAPPY,5,1276
TRUWVMU128F4275F2A,data/tokens/TRUWVMU128F4275F2A.json,LATIN,SAD,236,1049
TRWWEMK12903CE854B,data/tokens/TRWWEMK12903CE854B.json,ELECTRONIC,HAPPY,5,1368
TRCPHLW128F426AB1E,data/tokens/TRCPHLW128F426AB1E.json,POP,SAD,31,1277
TRZRAPR128F933863F,data/tokens/TRZRAPR128F933863F.json,ELECTRONIC,HAPPY,5,1598
TRNJLQB128F42AD03A,data/tokens/TRNJLQB128F42AD03A.json,ELECTRONIC,HAPPY,1022,875
TRPQUNX128F4266393,data/tokens/TRPQUNX128F4266393.json,JAZZ,SAD,302,732
TREUXGC128F4285800,data/tokens/TREUXGC128F4285800.json,ELECTRONIC,DARK,199,319
TRQRCHJ128F4255173,data/tokens/TRQRCHJ128F4255173.json,JAZZ,HAPPY,747,786
TRYEIJD128F14557ED,data/tokens/TRYEIJD128F14557ED.json,JAZZ,HAPPY,123,2631
TRAKFJX128F92EEB53,data/tokens/TRAKFJX128F92EEB53.json,CLASSICAL,RELAXED,729,679
TRINZYY12903CF02F1,data/tokens/TRINZYY12903CF02F1.json,JAZZ,HAPPY,323,1002
TRZCEWV128F42865F4,data/tokens/TRZCEWV128F42865F4.json,LATIN,DARK,922,623
TRPEXSA128F426530F,data/tokens/TRPEXSA128F426530F.json,POP,HAPPY,12,1468
TRHECWZ12903CE67F2,data/tokens/TRHECWZ12903CE67F2.json,JAZZ,RELAXED,589,2005
TREBZKI128F14A99F2,data/tokens/TREBZKI128F14A99F2.json,CLASSICAL,HAPPY,5,733
TRXBCRC128F93325FB,data/tokens/TRXBCRC128F93325FB.json,POP,HAPPY,446,737
TRKNURQ128F92DA1D6,data/tokens/TRKNURQ128F92DA1D6.json,CLASSICAL,RELAXED,1050,1040
TRTNVZV128F429B7AF,data/tokens/TRTNVZV128F429B7AF.json,ELECTRONIC,HAPPY,5,1791
TRUYBYJ128F4257C77,data/tokens/TRUYBYJ128F4257C77.json,CLASSICAL,RELAXED,624,1087
TRPDBNV128F423F018,data/tokens/TRPDBNV128F423F018.json,JAZZ,SAD,599,399
TRUOGAU128E0780EFD,data/tokens/TRUOGAU128E0780EFD.json,JAZZ,SAD,515,3106
TROEZDB128F932C147,data/tokens/TROEZDB128F932C147.json,JAZZ,SAD,308,646
TRYIGGC128E078EEDC,data/tokens/TRYIGGC128E078EEDC.json,ROCK,HAPPY,508,1298
TRFCRPW128F428E0B0,data/tokens/TRFCRPW128F428E0B0.json,JAZZ,HAPPY,187,944
TRROYCI128F92F1649,data/tokens/TRROYCI128F92F1649.json,POP,TENSE,5,1633
TRJSGEC128F92C92A5,data/tokens/TRJSGEC128F92C92A5.json,JAZZ,HAPPY,581,903
TRDDQFY12903C9A63F,data/tokens/TRDDQFY12903C9A63F.json,ELECTRONIC,SAD,84,726
TRXLBKL128F93299D7,data/tokens/TRXLBKL128F93299D7.json,ELECTRONIC,HAPPY,525,1069
TRBUMAC128F427576F,data/tokens/TRBUMAC128F427576F.json,ELECTRONIC,HAPPY,264,854
TRBZPFH128F92F0DEA,data/tokens/TRBZPFH128F92F0DEA.json,ROCK,HAPPY,798,1204
TRDQNSC12903CD6B27,data/tokens/TRDQNSC12903CD6B27.json,ELECTRONIC,HAPPY,5,891
TROMTZO128E0784A59,data/tokens/TROMTZO128E0784A59.json,ELECTRONIC,TENSE,977,515
TRESFEL128F423C531,data/tokens/TRESFEL128F423C531.json,JAZZ,TENSE,529,661
TRREOOX12903CF2AF9,data/tokens/TRREOOX12903CF2AF9.json,ELECTRONIC,HAPPY,69,2414
TRHGZNO128F146E051,data/tokens/TRHGZNO128F146E051.json,JAZZ,SAD,1974,1294
TRMZVIS128F42922BB,data/tokens/TRMZVIS128F42922BB.json,JAZZ,SAD,755,1362
TRLBFSA128F9304B92,data/tokens/TRLBFSA128F9304B92.json,ELECTRONIC,HAPPY,336,1405
TRRDMBD128F425EA75,data/tokens/TRRDMBD128F425EA75.json,ELECTRONIC,TENSE,5,521
TRSUIAQ128EF33EDEA,data/tokens/TRSUIAQ128EF33EDEA.json,ELECTRONIC,DARK,753,755
TRRQOEX128F4272AC0,data/tokens/TRRQOEX128F4272AC0.json,JAZZ,SAD,95,603
TRYTKLB128F92F11FE,data/tokens/TRYTKLB128F92F11FE.json,ROCK,DARK,5,1384
TRPZBOK128F4290CDD,data/tokens/TRPZBOK128F4290CDD.json,CLASSICAL,HAPPY,76,1210
TRMWEFS128F42ACB44,data/tokens/TRMWEFS128F42ACB44.json,JAZZ,HAPPY,475,897
TRCEHIA128F426CC90,data/tokens/TRCEHIA128F426CC90.json,CLASSICAL,SAD,2158,1203
TRASDMY128F425D3CF,data/tokens/TRASDMY128F425D3CF.json,ELECTRONIC,HAPPY,1572,1000
TRULXIO12903CB6ABD,data/tokens/TRULXIO12903CB6ABD.json,POP,HAPPY,458,1422
TROEVTC128F92D4A57,data/tokens/TROEVTC128F92D4A57.json,JAZZ,DARK,5,611
TRHSZVO128F92F9DD4,data/tokens/TRHSZVO128F92F9DD4.json,LATIN,TENSE,790,2320
TRAFPAY128F930893C,data/tokens/TRAFPAY128F930893C.json,POP,HAPPY,540,1408
TRUIXHF128EF348D19,data/tokens/TRUIXHF128EF348D19.json,ROCK,SAD,78,837
TRQGCDN128F4289966,data/tokens/TRQGCDN128F4289966.json,JAZZ,DARK,540,535
TRQAGSQ128F428A4ED,data/tokens/TRQAGSQ128F428A4ED.json,ROCK,DARK,2560,2483
TRKLATD128F9338236,data/tokens/TRKLATD128F9338236.json,JAZZ,SAD,635,1489
TRSTPAU12903CA6B96,data/tokens/TRSTPAU12903CA6B96.json,ELECTRONIC,HAPPY,99,279
